ASV,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,,
4d2f74b71635baa30925e9d983c1edb5,0.999986376,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,,,,,,
db23baf0e67df59bd8d3f047c542a173,0.999986389,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
6580f827e561c3e891d3c14e07cc2a00,0.99998694,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,uncultured freshwater eukaryote,,,,,,
d1031a28b0b872b9bbc0ee622a1a6f84,0.999987974,Eukaryota,D,,Labyrinthulomycetes,,,,,,,,
2921257588d57ad0c9eff9f39a386292,0.999989807,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured eukaryote,,,,,,
d70ace57dd255323283fb4a28607f155,0.99999062,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured eukaryote,,,,,,
ac33f0c7a9f89ecf4ba509351177d26e,0.99999169,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
9050169f5fe0b1973951e19485c663f2,0.999991835,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,uncultured labyrinthulid,,,,,
3a599ee705213b118d59afd9a8ac9ed7,0.999992526,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
5906ec496534a441b15701de86750a3d,0.999995463,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
59d0c3ba37a3988bd0dfe4fd83e242e7,0.999995586,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
df8bfdb73152f1475ef8c43082af7821,0.999995815,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
4fb1ce4c0843cff2e77e6a6f781e3829,0.999995867,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured eukaryote,,,,,,
30a410f07341fa41285ebfc00dc61413,0.999996018,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
d5512a1afa2775f1ec09ba6e30d2eb0a,0.999996066,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
67d3575b041f17ea31627277c471399f,0.999996381,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
43baaab3ef2ad16f62588ff6852ea967,0.999996961,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
cb054e7b9c95ebcf0404aac3e77d8d0f,0.999997046,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
d8123da23d41d6026128058e65ed9b11,0.999997275,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
e2599f26813e5a2a64416172206de7d6,0.999997826,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriidae sp. thel2,,,,,,
cd50fb600b4d400d2fce310801109edb,0.999997981,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured eukaryote,,,,,,
b6035253b694d7482742a7573e8fd8dc,0.999997985,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured eukaryote,,,,,
71d2d1faa17dc46f77dc9db3332a037e,0.999998159,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Oblongichytrium sp. PBS05,,,,,
8994d7b6e1bc38126cbbff827f99b949,0.999998333,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
a824458216db29b301482c75a2fef688,0.999998399,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriidae sp. thel2,,,,,,
ccde95344bf5fb25eea313c9c29089ca,0.999998408,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured stramenopile,,,,,,
c9af6df4c12fc7a6a0da254ba465a070,0.99999862,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
dc0e27f1184c4d8b8d40a5a018e0a604,0.999998682,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
b7320746bc980ec76d0a66450069fed7,0.999998864,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Labyrinthuloides,,,,,,
ac4202f8485f20f0ae854e340706c1db,0.999999042,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
525d52a8b5314433a6c5926d1cf72b63,0.999999352,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
06347c5c2b27b11aab855ff0eae0a468,0.999999391,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytrium multirudimentale,,,,,
bbf044f45d4f99b30be9b42706959a21,0.999999416,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
ee52c9674b5dff900c8ce52e8c9a9869,0.99999949,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
aa0aeb2155e62ed63d28417912d917be,0.99999951,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
9660f1426fe18044e46901c78055ad9b,0.999999524,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
5d5c84bddca4accc1ddf6e9a34cd197b,0.999999525,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
72f45249a82927e201abe7847d33d3f6,0.999999535,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
aea7472afb3ff0193c87c1cbbfdc5109,0.999999546,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
d307c99924049ff351710007800e1605,0.999999621,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
4fa21290e11719719ef2ca160628b169,0.999999634,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
2d2dc52e846cbebf97e0254cf6cae48f,0.999999648,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
e439bc017dd4627abee7a27bfe827f25,0.999999681,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
8e00f410990e51cdfca990ca15a29d82,0.99999974,Eukaryota,D,,Labyrinthulomycetes,uncultured eukaryote,,,,,,,
b6813f81acf049c1c0756fe058a697f4,0.999999783,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
b840a78482ba9d29ea2a9a036bcdf16d,0.999999803,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
f893ebf84da5d5ed9f122243fc26e43a,0.999999823,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
f6438b2dff9a7045036995f29136d6ac,0.999999853,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
f27874660035e02ef27c86fa78aa7bbd,0.999999853,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
55a270083906acb7d1f7455e74eaa7d8,0.999999863,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
f1b14780a97771e95b854fa0ff0df34e,0.999999865,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
9434873ab559f37b43bdccc8b8d82b5c,0.999999865,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
075f9379a82d11903319542628c6b03a,0.999999866,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
c0e36a38f4b8fe2807b83c92d88b5df4,0.999999866,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,labyrinthulid quahog parasite QPX,,,,,
a1658326b9f425aa1744ac5d28c2e1e9,0.999999868,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
02c70f2fb7481a962582fcb3c11cebc8,0.999999875,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
305fc110e89c57fdb63a3c8c8f0251ed,0.999999888,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
d94100f9cfa6985d7183dcc80fdda4b1,0.999999889,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
65f00a81d3b459f3e652b9e4292a57ab,0.999999892,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriidae sp. thel2,,,,,,
ec3f337367294dc09971a43f3dff2e62,0.999999894,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
99c994444dcdff08526913e80bc0e017,0.999999922,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. C9G,,,,,
72845b34513e169b4cd4545714457517,0.999999924,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
cd0e251e77bb43e164e40479d172070a,0.999999925,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
ce0f4665ab76dd4e6258000f65087c60,0.999999931,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
02e4845fbc7b2803dcd398cd3eed10df,0.999999936,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
f52ca0581ab063b5562c04503a378d74,0.999999941,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
5311911a89f2e1df4c047a257ba21d4d,0.999999942,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
7c514e28b175fc799bc54fb443d881b2,0.999999943,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
5ddd770defd3ca4bfacb9aefd7ea298c,0.999999943,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
f093e5dbd0608acede73106ef80d3f30,0.999999945,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
88e46af6513cf5b5c90927188da9d10a,0.999999945,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
e37d15684b6a3feb58593cdde47b7f5d,0.999999946,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
4fee74a26a4ac38a02433a9d15ec308e,0.999999952,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured eukaryote,,,,,
aad253dec9c0ff237f9bcdca41a6e20e,0.999999953,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured stramenopile,,,,,,
68247499eb69e2c3761e4f7138888cb4,0.999999957,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
678aa2120d6a59ee18ecd03ca2ff5dc0,0.999999957,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. SEK 683,,,,,
023ecceb78caf8103f36c61353fb3f4f,0.99999996,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
c61a1576326099dfbfa23cd3299bcb0b,0.999999963,Eukaryota,D,,Labyrinthulomycetes,uncultured,uncultured eukaryote,,,,,,
dfc6901abcd63dc91409a0550dd18a64,0.999999964,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
029727402b76b80325f88c2cea1bfbf1,0.999999964,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. SEK 683,,,,,
66b82883d942efd013c2d56a99d0ad89,0.999999967,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
821ac33495969c994e77a7c941ff13e7,0.99999997,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
619fa4561df13e1ce9172a27352bfa2c,0.999999973,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. SEK 683,,,,,
b23d4d1551d4466d7d61d808a9dd38fc,0.999999974,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
bf5d8196ff6eb7930a87262fbd984426,0.999999974,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
4e14fae58008e2fcd9bb7dafb82de98b,0.999999977,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
6d67938013b19296202e94717d4b4a2b,0.999999977,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
860005f4bc504d865164a15d519d0029,0.999999978,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. C9G,,,,,
93945ae570778bbc6cc1733c40279e86,0.999999978,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. L93-3,,,,,
6f2a81533bf3e3e1ed363669385b4b0c,0.99999998,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
4dafc6f5a2c09144f1cb2b56206365cf,0.999999981,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. SEK 683,,,,,
49b17ebe11521e07f953b5b4b66b7b57,0.999999981,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
b68f303138ffc2a20905e94896424b4c,0.999999982,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
0df33691da6f57793d310046ab5ad47a,0.999999983,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
8ec6bf3866e647e823749685dba83a03,0.999999983,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,Thraustochytriidae sp. C9G,,,,,
6ffeee163dc155fba47e88b00ab183f3,0.999999984,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
8c49afd31b989859101ea9d518ac6cba,0.999999988,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
ab023146c0bd96e58d17e7597d62d56c,0.99999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
b2fe65eeae12aab2580a5af51954e10a,0.99999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Labyrinthuloides,uncultured labyrinthulid,,,,,
f39c45f96d02b0f3173f408987e488c4,0.99999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytriidae sp. thel2,,,,,,
2eff6242b381fe938e7cd8d475b0540c,0.999999991,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Labyrinthuloides,Labyrinthuloides haliotidis,,,,,
6dd2740823626f6e3aad148d0cb22415,0.999999991,Eukaryota,D,,Labyrinthulomycetes,uncultured,,,,,,,
380f38fef00c3082d8256a4b5b617b54,0.999999994,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula zosterae,,,,,
71d80d704575ea11e41f131c479e8801,0.999999994,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. L93-3,,,,,
1bfe1266f2fca24808fbf85067980dfc,0.999999995,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. L93-3,,,,,
4d7a982bd84b898c41a77a5d9940c848,0.999999995,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula zosterae,,,,,
adb23448d4c8eb37d0145eafaaf75860,0.999999995,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
9d0898f5cb4a1d1b06629ce6eb222465,0.999999996,Eukaryota,D,,Labyrinthulomycetes,,,,,,,,
622dd670d7bed1b2da7f837509551f98,0.999999996,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
78e177d3a488a539de1230fbae0f24a7,0.999999996,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula zosterae,,,,,
b964fd6a077d0ccc33d6ba8101f4bcdc,0.999999997,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
2afa4ff90ae25b0e5524da1d328a6838,0.999999997,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,,,,,,
ef39c91cc3823d5e3a5022533e8962af,0.999999997,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
d2e0547461f522f9862947aeba33dc0d,0.999999998,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,labyrinthulid quahog parasite QPX,,,,,
27930b94397dbaf0505d58a337896c2d,0.999999998,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
13fe526772a61f0dca18f6e9a714720f,0.999999998,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,uncultured eukaryote,,,,,
a04e94ba81b9e90e56229a331da84b2a,0.999999998,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
a53fb0f101b62e3f66f8d0e8412dd22a,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula zosterae,,,,,
bcc6c420ab26c930ee301fa6d005665b,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
5bbee49ed58d93f16d9f9ad1175a28ee,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
641d52e80e5e410ba5bc340b0e6fc2bb,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
775a4481ef932515bef03dbc641fe06e,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
3d49a6208e8c8b4794883dff64a5af13,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
0963566a4165bdcb5b8907a5204358fa,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. L59,,,,,
d2b50188b97df6aa561764ac823d190c,0.999999999,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
89f3e52559e4e6a440237ae54292d055,1,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,,,,,,,
c932e3a62326f75d3abb617b1cc943ce,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
846ccecb7be8e24475dd9b3157ff6cf6,1,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,,,,,,,
12bdce22e9c827bedf30910e895fd6bc,1,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,,,,,,,
90663367273531856446a62e91d06af2,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
9817c01676414d64746f65846ce5975c,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
2284dbb6305c3d77bd1efba71d933ba5,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
81f0d90d307f97b8743fc856afc66118,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
0779d8420b7838ec6967768704bf51c7,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
08f6451d0022e78fe036533533032003,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
6b8c6285a37c070cfa09071384ba5349,1,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. ACB-2011b,,,,,
6f51578bfca61ec37fa835e506858587,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured eukaryote,,,,,
a40b744cc2b574decb1b54e07cfeb967,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
d83331d3ee8e37a385704bd4c1aacd16,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
c2ef208f66f4a9960e7f72abdae5ffe8,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
1ed298f46cc5f235cbbf86696d080e4a,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
619fc4edfaf56952d5f5e1cd76fddb33,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
9081cbca64afb7b5af7cdac8d1f7491d,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured labyrinthulid,,,,,
0d34cc1b7d680082d406b229ba6bc4a5,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
1e5d9c45559dbe63e8b9d4da6a6121e3,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
7b8e33cc3bcacd0b842ce201d6a8f018,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
446ee82dcbbeb34a0dd8b102b4281980,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Thraustochytrium,,,,,,
1e6293bfe1e347078f2e08b3b6a6e24a,1,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,,,,,,,
cf644c1d7e5523be3b92845c2e98415a,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
d33ca5906dcbc3846e131dfeb5c30541,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
b6407b20d01bbf114cff94d973b31539,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
676d87809c4a89de208855876769d018,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
7374419eefc30738dfb348bf1ee97a98,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
b32e757a2413a685b382a146b1beda67,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
19ab5d87bcff729c683cfc18d64dc5dc,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
ae4afcde3ad8591d055717200729960f,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
9babe6c789c6c9d5d83943ba56097638,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,uncultured,uncultured eukaryote,,,,,
6be1b8bb3f4bdcd63f1c94959f1be9e1,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
8e2d57b2ff4420700b77eed874482853,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
965924e37a75d06012a395abddbae127,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
26a8b2922d575398de2f4324634a9508,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
3062c2b2614f7c26d3a805683e3f18b0,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
89d9ca62c2ca92a1e2955ce4bf34006e,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
b1b2ce462e22693a44e101bda3d73c0d,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
f3b03324cc7abdde0c46dfba1309dab1,1,Eukaryota,D,,Labyrinthulomycetes,Sorodiplophrys,,,,,,,
b4334bc6c8965fea9c2ba8d5abba5db0,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
8f0c7d18cd2abd83b2981d811cea3a1e,1,Eukaryota,D,,Labyrinthulomycetes,Labyrinthulaceae,Labyrinthula,Labyrinthula sp. LTH,,,,,
244f487cd7b3975f92d828f60683a6b2,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
3112c6e67d7a82cb58136078a54abdde,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
6719af73402b9f3d59122824ad239220,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
56662e740b9e7759b098cba1485d33ee,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
334b1c0849cec300d2add6252ed2df69,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
e60fb894d22ffcd73dcac713075acbcf,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
281ce74177d006984d0c90205b60ded9,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
5cf02be61367201e55672e403622f1c3,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
28e059da4a7104b576d2c50ed36d68cc,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
a8758773a854aa8d02da218eb4ef6d16,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
4c95e81cdf8956884d97901c9f2710dd,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,,,,,,,
91883605fe3c97d53ee3f2c8bc6acb58,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
8060f1704fe0340e4614d96c46e32e6e,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
eca76a7bc41f150e7341c100bbd3ae7e,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
31062584d11b85cd6a99fc96ccbf9ad8,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
5a755de5414ba12c4c6c67c6348ce32f,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
d0f7e5853f94a2cc9ec717d312d9ef15,1,Eukaryota,D,,Labyrinthulomycetes,Thraustochytriaceae,Aplanochytrium,,,,,,
